latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
9.0805,23.15861,301.26,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.99,0.53,N,0
8.99224,23.70516,304.13,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.52,0.66,N,0
8.99105,23.71244,309.58,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.94,1.34,N,0
8.3998,27.2357,305.92,0.39,0.44,2023-01-01,0002,N,VIIRS,n,2,288.43,0.76,N,0
8.98946,23.70097,305.12,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.76,0.86,N,0
8.98886,23.70461,302.63,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.11,0.86,N,0
8.97762,23.77374,306.89,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.06,1.17,N,0
9.07268,23.16465,329.02,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.28,1.69,N,0
8.99507,23.62387,301,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.61,0.58,N,0
9.14007,22.70064,300.88,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.71,0.38,N,0
9.13896,22.70762,300.92,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.62,0.48,N,0
8.99347,23.61242,303.61,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.65,0.37,N,0
8.9917,23.62329,301.97,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.44,0.58,N,0
8.99111,23.62692,300.19,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.98,0.9,N,0
8.9907,23.60825,303.66,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.34,1.11,N,0
8.99011,23.61184,301.23,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.19,0.46,N,0
8.97477,23.70609,309.11,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.93,0.74,N,0
8.98642,23.54155,306.26,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.58,0.78,N,0
9.04331,23.16385,297.72,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287,0.47,N,0
8.98363,23.53743,301.05,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.53,0.61,N,0
8.58437,25.90467,304.76,0.49,0.41,2023-01-01,0002,N,VIIRS,n,2,289.24,1.06,N,0
8.58065,25.90406,308.76,0.49,0.41,2023-01-01,0002,N,VIIRS,n,2,288.91,1.06,N,0
8.62919,25.58737,302.44,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,289.69,1.04,N,0
8.62625,25.58247,313.14,0.47,0.4,2023-01-01,0002,N,VIIRS,n,2,289.51,1.04,N,0
8.62554,25.58675,307.22,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,290.33,1.04,N,0
8.58489,25.74092,301.36,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,288.86,0.81,N,0
9.45462,20.19401,301.74,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,289.94,0.55,N,0
8.99106,23.16973,297.57,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,286.63,0.29,N,0
8.98829,23.16563,323.34,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.59,1.97,N,0
8.98772,23.16917,321.51,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,286.8,1.97,N,0
8.97836,23.14227,298.93,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.66,0.7,N,0
8.77327,24.40431,301.86,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,289.5,0.6,N,0
8.97503,23.14172,310.87,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.53,0.7,N,0
8.32952,26.993,298.08,0.57,0.43,2023-01-01,0002,N,VIIRS,n,2,287.65,0.78,N,0
8.95985,23.1936,308.48,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.8,1.03,N,0
8.95928,23.19713,303.85,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.15,0.72,N,0
8.76163,24.4103,316.04,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,290.32,1.48,N,0
8.95309,23.2143,299.65,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.3,0.4,N,0
8.94976,23.21375,298.4,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.99,0.4,N,0
9.14491,21.89806,302.92,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.93,0.72,N,0
9.14437,21.90155,309.94,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.43,0.67,N,0
8.85502,23.71308,303.28,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.25,0.81,N,0
8.8538,23.71327,306.14,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.45,1.14,N,0
8.85043,23.71271,311.64,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,291.15,1.14,N,0
8.84705,23.71214,330.19,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,291.23,2.11,N,0
8.84763,23.70853,304.99,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.69,2.11,N,0
8.73872,24.34118,306.7,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,290.19,0.99,N,0
8.73811,24.345,303.61,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,290.09,0.95,N,0
8.96002,22.89782,303.91,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,291.2,0.9,N,0
8.32132,26.81021,306.75,0.56,0.43,2023-01-01,0002,N,VIIRS,n,2,287.96,1.93,N,0
8.95782,22.89019,308.88,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.81,1,N,0
8.95726,22.89372,315.82,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,291.59,1.03,N,0
8.95669,22.89727,301.7,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,291.6,1.03,N,0
9.17498,21.46781,307.59,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.6,0.86,N,0
8.93269,23.00515,302.91,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.11,0.47,N,0
8.90908,23.15297,297.27,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,286.87,0.27,N,0
8.94504,22.90628,306.92,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,286.92,0.68,N,0
8.94448,22.9098,299.15,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.51,0.68,N,0
8.92936,23.0046,297.7,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.67,0.47,N,0
8.90461,23.15951,315.82,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.56,1.2,N,0
8.71585,24.32947,302.3,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,290.01,0.67,N,0
8.68471,24.52055,307.82,0.43,0.38,2023-01-01,0002,N,VIIRS,n,2,289.31,1.16,N,0
8.90077,23.14075,302.35,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.12,0.65,N,0
8.89908,23.15135,306.17,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.37,1.2,N,0
8.89851,23.15488,314.95,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.66,1.2,N,0
8.69463,24.41611,301.42,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,289.55,0.54,N,0
8.69402,24.4199,306.63,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,290.14,0.54,N,0
10.41992,12.56847,306.1,0.42,0.61,2023-01-01,0002,N,VIIRS,n,2,286.87,0.77,N,0
9.45615,19.53506,299.84,0.45,0.39,2023-01-01,0002,N,VIIRS,n,2,288.29,0.39,N,0
8.89574,23.15081,309.24,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.2,1.12,N,0
8.69118,24.41553,302.47,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,290.32,1.13,N,0
8.68933,24.42686,308.06,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,290.14,0.91,N,0
10.41426,12.56773,298.5,0.42,0.61,2023-01-01,0002,N,VIIRS,n,2,286.82,0.77,N,0
8.81161,23.60978,325.49,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,287.1,1.64,N,0
8.81103,23.61338,333.14,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.26,1.94,N,0
8.81045,23.61699,300.95,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,287.81,1.94,N,0
9.19723,21.14733,304.38,0.39,0.37,2023-01-01,0002,N,VIIRS,n,2,289.26,0.51,N,0
8.80824,23.60922,310.65,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,287.56,1.13,N,0
8.80429,23.61227,316.63,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.89,1.44,N,0
9.39839,19.75206,306.39,0.44,0.38,2023-01-01,0002,N,VIIRS,n,2,286.27,1.01,N,0
9.16346,21.27724,315.7,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.7,1.94,N,0
9.16291,21.2808,303.1,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.88,1.94,N,0
8.74384,23.92039,302.92,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,287.55,1.07,N,0
9.16012,21.27672,330.54,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,292.34,1.94,N,0
9.38665,19.75838,328.88,0.44,0.38,2023-01-01,0002,N,VIIRS,n,2,285.57,3.64,N,0
8.73184,23.92973,299.76,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.49,0.57,N,0
8.95415,22.52807,304.5,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,288.94,0.48,N,0
8.92644,22.7024,300.74,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.82,1.01,N,0
8.72844,23.92916,300.55,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.4,0.55,N,0
8.72345,23.91699,309.96,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,289.41,1.24,N,0
8.72285,23.92068,311.72,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,289.3,0.78,N,0
8.5508,24.96044,297.75,0.45,0.39,2023-01-01,0002,N,VIIRS,n,2,283.5,0.51,N,0
8.72006,23.91643,304.3,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.94,1.24,N,0
8.71945,23.92012,301.68,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.99,0.78,N,0
8.91096,22.69276,300.38,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.48,0.38,N,0
8.40628,25.81003,299.2,0.49,0.4,2023-01-01,0002,N,VIIRS,n,2,287.01,0.58,N,0
8.43802,25.52389,298.86,0.47,0.4,2023-01-01,0002,N,VIIRS,n,2,287.5,0.54,N,0
9.12643,21.19519,305.98,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.7,0.75,N,0
9.12587,21.19876,308.36,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.58,0.81,N,0
8.69633,23.89053,302.58,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.33,0.71,N,0
8.94077,22.33702,299.95,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,289.91,0.3,N,0
8.69294,23.88998,303.4,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,289.14,0.71,N,0
8.47906,25.20549,302.14,0.46,0.39,2023-01-01,0002,N,VIIRS,n,2,290.32,0.87,N,0
8.93746,22.33649,313.39,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,290.41,1.2,N,0
8.47614,25.20081,309.82,0.46,0.39,2023-01-01,0002,N,VIIRS,n,2,290.53,1.99,N,0
8.47547,25.20487,309.96,0.46,0.39,2023-01-01,0002,N,VIIRS,n,2,291.22,1.08,N,0
8.47188,25.20426,309.77,0.46,0.39,2023-01-01,0002,N,VIIRS,n,2,291.17,1.08,N,0
8.74481,23.5031,299.71,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.53,0.42,N,0
8.00825,27.95039,304.28,0.44,0.46,2023-01-01,0002,N,VIIRS,n,2,287.99,0.99,N,0
9.28596,20.02039,304.02,0.43,0.38,2023-01-01,0002,N,VIIRS,n,2,288.76,0.2,N,0
9.66824,17.40632,298.76,0.39,0.44,2023-01-01,0002,N,VIIRS,n,2,288.69,0.49,N,0
8.73751,23.50558,310.52,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.38,1.23,N,0
10.30539,12.68099,306.41,0.41,0.6,2023-01-01,0002,N,VIIRS,n,2,287.47,1.02,N,0
9.66421,17.40572,298.76,0.39,0.44,2023-01-01,0002,N,VIIRS,n,2,288.36,0.49,N,0
8.73358,23.50861,315.67,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.02,1.23,N,0
9.65967,17.40868,308.1,0.39,0.44,2023-01-01,0002,N,VIIRS,n,2,289.75,1.03,N,0
8.73022,23.50805,307.21,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.91,1.02,N,0
8.72964,23.51163,312.46,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.94,0.9,N,0
8.92304,22.25577,326.67,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,290.44,2.86,N,0
9.45416,18.77176,301.16,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,290.64,0.9,N,0
9.45352,18.77615,310.86,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,291.14,2.16,N,0
9.44981,18.7756,326.69,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,291.92,2.16,N,0
8.82187,22.87219,301.63,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.18,0.56,N,0
8.81799,22.87516,318.29,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.8,2.05,N,0
8.62667,24.06145,297.42,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,286.28,0.39,N,0
9.72729,16.78154,312.99,0.43,0.46,2023-01-01,0002,N,VIIRS,n,2,286.48,1.49,N,0
9.44498,18.75698,300.45,0.49,0.4,2023-01-01,0002,N,VIIRS,n,2,290.21,0.32,N,0
8.89994,22.33763,309.15,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,290.94,1.07,N,0
8.35647,25.67488,305.59,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,285.88,0.61,N,0
8.80519,22.9126,326.51,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.71,1.67,N,0
9.72308,16.78093,305.9,0.43,0.46,2023-01-01,0002,N,VIIRS,n,2,286.43,1.11,N,0
8.89663,22.3371,318.39,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,291.65,1.21,N,0
8.80464,22.9161,319.89,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.33,1.67,N,0
8.89332,22.33657,305.36,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,291.56,1.21,N,0
8.80187,22.91206,302.02,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.31,1.67,N,0
8.68697,23.60466,309.72,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.56,1.02,N,0
10.214,12.95673,332.14,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,289.21,2.22,N,0
10.21577,12.94253,299.43,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,288.75,0.67,N,0
8.5419,24.47083,300.47,0.43,0.38,2023-01-01,0002,N,VIIRS,n,2,289.95,0.96,N,0
10.21019,12.94234,334.93,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,290,1.74,N,0
10.21078,12.93756,312.4,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,289.7,1.74,N,0
10.20957,12.94735,304.09,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,288.62,1.33,N,0
10.20897,12.95222,300.69,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,288.31,1.33,N,0
10.20842,12.95663,304.61,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,288.05,0.7,N,0
10.20512,12.93809,307.57,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,289.54,1.74,N,0
10.20446,12.94351,305.75,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,288.57,1.74,N,0
8.66808,23.57192,305.82,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.11,0.77,N,0
8.23615,26.13591,304.93,0.51,0.41,2023-01-01,0002,N,VIIRS,n,2,287.23,1.53,N,0
8.23395,26.12599,298.53,0.51,0.41,2023-01-01,0002,N,VIIRS,n,2,287.77,1.94,N,0
8.23631,26.13766,302.75,0.51,0.41,2023-01-01,0002,N,VIIRS,n,2,287,0.85,N,0
8.60605,23.84174,327.78,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,289.32,1.62,N,0
8.60546,23.84541,297.64,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,287.26,1.62,N,0
10.21525,12.94535,301.63,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,289.16,2.08,N,0
10.21395,12.95508,314.4,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,288.67,1.25,N,0
10.21339,12.95931,312.39,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,287.59,1.25,N,0
10.21029,12.94048,328,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,290.26,4.22,N,0
10.20963,12.94548,324.87,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,289.07,2.08,N,0
10.20836,12.95502,307.77,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,288.5,1.25,N,0
10.20457,12.94135,319.38,0.39,0.59,2023-01-01,0002,N,VIIRS,n,2,289.78,1.6,N,0
8.96926,21.48585,305.06,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.36,0.51,N,0
7.90561,28.02039,305.68,0.45,0.47,2023-01-01,0002,N,VIIRS,n,2,289.03,1.51,N,0
8.46895,24.60243,303.32,0.43,0.38,2023-01-01,0002,N,VIIRS,n,2,287.47,0.72,N,0
8.21671,26.09159,296.87,0.51,0.41,2023-01-01,0002,N,VIIRS,n,2,285.42,0.33,N,0
8.94648,21.47867,304.65,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.3,0.52,N,0
8.49888,24.28723,309.63,0.42,0.38,2023-01-01,0002,N,VIIRS,n,2,287.33,1.19,N,0
9.08356,20.5684,313.85,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,287.39,1.27,N,0
8.9437,21.47462,298.19,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.05,0.37,N,0
8.94315,21.47814,300.66,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.19,0.37,N,0
8.68171,23.11243,300.88,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.47,0.48,N,0
8.56828,23.81672,305.3,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.4,0.53,N,0
9.0208,20.93218,305.8,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.11,0.84,N,0
8.67667,23.12251,301.1,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.54,0.74,N,0
8.56549,23.81249,303.77,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.78,1.01,N,0
8.5643,23.81984,304.01,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.73,0.63,N,0
8.56209,23.81193,300.73,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.82,1.01,N,0
8.5609,23.81929,315.33,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,289.78,0.63,N,0
8.56031,23.82296,305.68,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.16,0.63,N,0
8.30953,25.3501,299.13,0.47,0.39,2023-01-01,0002,N,VIIRS,n,2,287.02,0.39,N,0
8.55751,23.81874,312.48,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,290.19,1.01,N,0
8.30592,25.34947,298.12,0.47,0.39,2023-01-01,0002,N,VIIRS,n,2,288.09,0.5,N,0
9.01069,20.9306,304.76,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.51,0.67,N,0
9.01013,20.93421,305.36,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.12,0.67,N,0
9.00958,20.93782,312.54,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.41,0.68,N,0
9.00903,20.94143,300.29,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.07,0.68,N,0
8.55352,23.82186,304.41,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,288.66,1.01,N,0
8.52955,23.96924,299.62,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,287.03,0.58,N,0
8.52894,23.97295,307.07,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,286.38,0.83,N,0
9.00676,20.93369,300.86,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.24,0.86,N,0
8.77984,22.38917,303.14,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,287.55,0.59,N,0
8.55072,23.81763,310.55,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,289.37,1.15,N,0
8.09692,26.54652,300.7,0.54,0.42,2023-01-01,0002,N,VIIRS,n,2,288.65,0.82,N,0
9.24151,19.35403,318.52,0.45,0.39,2023-01-01,0002,N,VIIRS,n,2,290.36,1.51,N,0
8.77652,22.38863,307.85,0.38,0.36,2023-01-01,0002,N,VIIRS,n,2,288.68,0.59,N,0
6.73393,34.04671,322.05,0.6,0.7,2023-01-01,0002,N,VIIRS,n,2,287.46,3.12,N,0
8.54689,23.73424,308.45,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.35,0.93,N,0
6.71106,34.02567,303.67,0.6,0.7,2023-01-01,0002,N,VIIRS,n,2,287.47,2.4,N,0
8.39404,24.57802,308.59,0.43,0.38,2023-01-01,0002,N,VIIRS,n,2,287.44,1.39,N,0
8.52397,23.76815,305.95,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.11,0.51,N,0
8.08592,26.35505,304.9,0.53,0.42,2023-01-01,0002,N,VIIRS,n,2,289.01,0.38,N,0
9.17491,19.54106,309.3,0.44,0.39,2023-01-01,0002,N,VIIRS,n,2,289.63,1.38,N,0
9.29162,18.71875,302.47,0.49,0.4,2023-01-01,0002,N,VIIRS,n,2,289.49,1.05,N,0
8.5078,23.75863,314.54,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.31,1.09,N,0
8.08498,26.35299,306.44,0.53,0.42,2023-01-01,0002,N,VIIRS,n,2,289.31,0.97,N,0
8.505,23.75441,307.18,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.27,1.35,N,0
8.49866,23.77218,325.37,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.13,2.92,N,0
8.86481,21.44084,337.45,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.74,3.6,N,0
8.49527,23.77163,329.79,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,292.71,2.92,N,0
6.73516,34.04666,322.15,0.6,0.7,2023-01-01,0002,N,VIIRS,n,2,287.47,2.37,N,0
9.00295,20.54915,310.95,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,289.56,0.84,N,0
8.86536,21.43731,316.21,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,286.9,1.02,N,0
8.49586,23.76796,300.2,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.08,3.6,N,0
8.49247,23.76741,327.94,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,291.77,3.6,N,0
8.49188,23.77108,321.48,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.3,2.17,N,0
9.71053,15.68252,297.48,0.5,0.49,2023-01-01,0002,N,VIIRS,n,2,286.67,0.6,N,0
7.08204,32.01857,308.3,0.43,0.62,2023-01-01,0002,N,VIIRS,n,2,283.39,1.92,N,0
8.67164,22.58263,304.94,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.88,1.02,N,0
8.54057,23.40381,301.11,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,286.67,0.34,N,0
8.53942,23.41097,301.42,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.62,0.36,N,0
8.53367,23.44676,298.84,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,288.77,0.4,N,0
6.71118,34.03092,300.16,0.6,0.7,2023-01-01,0002,N,VIIRS,n,2,287.56,1.46,N,0
8.44435,23.97887,300.17,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,285.98,0.76,N,0
6.70569,34.0243,311.71,0.6,0.7,2023-01-01,0002,N,VIIRS,n,2,288.03,6.1,N,0
6.70468,34.02977,301.59,0.6,0.7,2023-01-01,0002,N,VIIRS,n,2,287.43,4.76,N,0
6.6992,34.0231,347.85,0.6,0.7,2023-01-01,0002,N,VIIRS,n,2,288.01,6.1,N,0
8.16585,25.6548,303.9,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,287.71,0.67,N,0
8.50909,23.53514,301.33,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.11,1.16,N,0
8.50851,23.53873,305.86,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.21,1.16,N,0
8.16217,25.65416,303.52,0.48,0.4,2023-01-01,0002,N,VIIRS,n,2,288.07,1.01,N,0
6.53346,34.87987,298.82,0.68,0.74,2023-01-01,0002,N,VIIRS,n,2,286.5,1,N,0
8.50572,23.5346,330.28,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,291.23,1.16,N,0
8.50514,23.5382,307.07,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.88,1.16,N,0
8.50235,23.53407,315.42,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.85,1.35,N,0
8.42668,23.97975,298.94,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,287.46,0.44,N,0
8.02852,26.38293,312.69,0.53,0.42,2023-01-01,0002,N,VIIRS,n,2,289.27,2.6,N,0
8.62459,22.72882,299.24,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.96,0.59,N,0
8.62348,22.7358,299.1,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,289.02,0.65,N,0
8.45974,23.75463,299.48,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,289.46,0.89,N,0
8.42327,23.9792,308.39,0.41,0.37,2023-01-01,0002,N,VIIRS,n,2,285.81,0.72,N,0
8.61515,22.76672,299.84,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.83,0.49,N,0
8.59899,22.84669,301.32,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,288.08,0.8,N,0
8.48971,23.48398,307.3,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,291.8,1.48,N,0
8.48913,23.48759,309.25,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,291.21,0.73,N,0
8.48576,23.48707,305.92,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.1,0.73,N,0
8.79826,21.47367,306.41,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.06,0.41,N,0
8.79493,21.47315,321.15,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,287.8,1.65,N,0
8.60417,22.68615,312.84,0.39,0.36,2023-01-01,0002,N,VIIRS,n,2,290.67,0.82,N,0
8.46808,23.53222,300.71,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.06,0.69,N,0
8.4675,23.5358,318.5,0.4,0.37,2023-01-01,0002,N,VIIRS,n,2,290.63,1.1,N,0
8.3202,24.43542,296.42,0.43,0.38,2023-01-01,0002,N,VIIRS,n,2,286.4,0.32,N,0
